ID,title,subtitle,tags,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,smiles1,type1,Mw1,smiles2,type2,Mw2,smiles3,type3,Mw3,smiles4,type4,Mw4,smiles5,type5,Mw5,smiles6,type6,Mw6
6079.0,lit_tr7041,,1.0,20.0,0.0029,N_SO2OCH2CF2CF2H_2,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C([H])(C(F)(C([H])(F)F)F)[H])=O)(C([H])(C(F)(F)C(F)([H])F)[H])=O,Li Salt,379.17599999999993,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6080.0,lit_tr7042,,1.0,20.0,0.0031,N_SO2OCH_CF3_2_2,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(C(F)(F)F)(C(F)(F)F)[H])=O)(C(C(F)(F)F)(C(F)(F)F)[H])=O,Li Salt,451.136,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6081.0,lit_tr7043,,1.0,20.0,0.0036,C_SO2CF3_3,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,O=S([C-](S(=O)(C(F)(F)F)=O)S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,418.162,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6082.0,lit_tr7044,,1.0,20.0,0.0029,C_SO2OCH2CF3_3,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,O=S([C-](S(=O)(C(C(F)(F)F)(F)F)=O)S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,568.1830000000001,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6083.0,lit_tr7045,,1.0,20.0,0.0027,B_C6H3_3_5__CF3_2_4,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,FC(F)(F)C1=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,Li Salt,870.1530000000004,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6084.0,lit_tr7046,,1.0,20.0,0.0006,PO2_C2F5_2,PC,DME,,,,1/0.393050249779606/0.968569568048622,,,,,,,,10.1007/978-1-4939-0302-3,O=[P-](C(F)(C(F)(F)F)F)(C(C(F)(F)F)(F)F)=O,Li Salt,307.93699999999995,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6085.0,lit_tr7047,,1.0,20.0,0.00971,LiPF6,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6086.0,lit_tr7048,,1.0,20.0,0.00251,SO3CF3,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,FC(F)(S(=O)([O-])=O)F,Li Salt,156.01,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6087.0,lit_tr7049,,1.0,20.0,0.00618,N_SO2CF3_2,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6088.0,lit_tr7050,,1.0,20.0,0.00545,N_SO2C2F5_2,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,387.1019999999999,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6089.0,lit_tr7051,,1.0,20.0,0.00363,N_SO2C4F9_2,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)(C(F)(C(F)(F)C(F)(F)F)F)=O,Li Salt,487.116,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6090.0,lit_tr7052,,1.0,20.0,0.00155,N_SO2C4F9__SO2CF3_,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O,Li Salt,437.1089999999999,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6091.0,lit_tr7053,,1.0,20.0,0.00311,N_SO2C2F5__SO2C4F9_,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,437.109,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6092.0,lit_tr7054,,1.0,20.0,0.00686,N_SO2C3F6SO2_,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,FC1(F)C(F)(F)S([N-]S(C1(F)F)(=O)=O)(=O)=O,Li Salt,299.09900000000005,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6093.0,lit_tr7055,,1.0,20.0,0.00609,LiPF6,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6094.0,lit_tr7056,,1.0,20.0,0.00163,SO3CF3,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,FC(F)(S(=O)([O-])=O)F,Li Salt,156.01,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6095.0,lit_tr7057,,1.0,20.0,0.00424,N_SO2CF3_2,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6096.0,lit_tr7058,,1.0,20.0,0.00395,N_SO2C2F5_2,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,387.1019999999999,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6097.0,lit_tr7059,,1.0,20.0,0.00234,N_SO2C4F9_2,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)(C(F)(C(F)(F)C(F)(F)F)F)=O,Li Salt,487.116,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6098.0,lit_tr7060,,1.0,20.0,0.0011,N_SO2C4F9__SO2CF3_,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O,Li Salt,437.1089999999999,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6099.0,lit_tr7061,,1.0,20.0,0.00228,N_SO2C2F5__SO2C4F9_,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,437.109,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6100.0,lit_tr7062,,1.0,20.0,0.00495,N_SO2C3F6SO2_,EC,DEC,,,,1/0.65955030660913/0.462202658088547,,,,,,,,10.1007/978-1-4939-0302-3,FC1(F)C(F)(F)S([N-]S(C1(F)F)(=O)=O)(=O)=O,Li Salt,299.09900000000005,O=C1OCCO1,Solvent,88.062,CCOC(=O)OCC,Plasticizer,118.132,,,,,,,,,
6101.0,lit_tr7063,,1.0,20.0,0.00923,LiPF6,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6102.0,lit_tr7064,,1.0,20.0,0.00805,N_SO2CF3_2,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6103.0,lit_tr7065,,1.0,20.0,0.00755,N_SO2C2F5_2,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,387.1019999999999,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6104.0,lit_tr7066,,1.0,20.0,0.00421,BBB,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,C1(C=CC=C2)=C2O[B-]3(OC4=C(C=CC=C4)O3)O1,Li Salt,233.945,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6105.0,lit_tr7067,,1.0,20.0,0.00425,BNB,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,C12=C(O[B-]3(O2)OC4=C(O3)C=C5C(C=CC=C5)=C4)C=C(C=CC=C6)C6=C1,Li Salt,334.065,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6106.0,lit_tr7068,,1.0,20.0,0.00245,BSB,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,O=C1O[B-]2(OC(C3=C(O2)C=CC=C3)=O)OC4=C1C=CC=C4,Li Salt,289.965,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6107.0,lit_tr7069,,1.0,20.0,0.00109,BBPB,PC,DME,,,,0.3/0.649182094230581/0.65443889733015,,,,,,,,10.1007/978-1-4939-0302-3,C12=CC=CC=C1C(C=CC=C3)=C3O[B-]4(O2)OC5=CC=CC=C5C(C=CC=C6)=C6O4,Li Salt,386.1410000000001,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6108.0,lit_tr7070,,1.0,20.0,0.00657,LiPF6,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6109.0,lit_tr7071,,1.0,20.0,0.00597,N_SO2CF3_2,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6110.0,lit_tr7072,,1.0,20.0,0.00548,N_SO2C2F5_2,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,387.1019999999999,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6111.0,lit_tr7073,,1.0,20.0,0.00307,BBB,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,C1(C=CC=C2)=C2O[B-]3(OC4=C(C=CC=C4)O3)O1,Li Salt,233.945,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6112.0,lit_tr7074,,1.0,20.0,0.00297,BNB,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,C12=C(O[B-]3(O2)OC4=C(O3)C=C5C(C=CC=C5)=C4)C=C(C=CC=C6)C6=C1,Li Salt,334.065,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6113.0,lit_tr7075,,1.0,20.0,0.00128,BSB,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,O=C1O[B-]2(OC(C3=C(O2)C=CC=C3)=O)OC4=C1C=CC=C4,Li Salt,289.965,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6114.0,lit_tr7076,,1.0,20.0,0.00092,BBPB,PC,2-MeTHF,,,,0.3/0.531148986188657/0.545338441890166,,,,,,,,10.1007/978-1-4939-0302-3,C12=CC=CC=C1C(C=CC=C3)=C3O[B-]4(O2)OC5=CC=CC=C5C(C=CC=C6)=C6O4,Li Salt,386.1410000000001,CC1COC(=O)O1,Solvent,102.08899999999998,CC1CCCO1,Solvent,86.134,,,,,,,,,
6115.0,lit_tr7077,,1.0,20.0,0.0108,LiPF6,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6116.0,lit_tr7078,,1.0,20.0,0.009,N_SO2CF3_2,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6117.0,lit_tr7079,,1.0,20.0,0.0066,PDI,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,FC(F)(F)C(F)(F)C([N-]1)=NC(C#N)=C1C#N,Li Salt,242.03600000000003,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6118.0,lit_tr7080,,1.0,20.0,0.0067,TDI,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,FC(F)(F)C([N-]1)=NC(C#N)=C1C#N,Li Salt,192.029,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6119.0,lit_tr7081,,1.0,20.0,0.0027,DCTA,EC,DMC,,,,1/0.674540086304792/0.653322675903106,,,,,,,,10.1007/978-1-4939-0302-3,N#CC(N=N[N-]1)=C1C#N,Li Salt,125.02,O=C1OCCO1,Solvent,88.062,COC(OC)=O,Solvent,90.078,,,,,,,,,
6120.0,lit_tr7082,,1.0,25.0,0.015,LiPF6,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6121.0,lit_tr7083,,1.0,25.0,0.012,N_SO2CF3_2,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6122.0,lit_tr7084,,1.0,25.0,0.0095,N_SO2C2F5_2,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]S(=O)(C(F)(C(F)(F)F)F)=O)(C(F)(C(F)(F)F)F)=O,Li Salt,387.1019999999999,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6123.0,lit_tr7085,,1.0,25.0,0.0072,N_SO2CF3__CN_,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]C#N)(C(F)(F)F)=O,Li Salt,180.036,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6124.0,lit_tr7086,,1.0,25.0,0.0056,N_SO2C4F9__CN_,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([N-]C#N)(C(C(F)(C(C(F)(F)F)(F)F)F)(F)F)=O,Li Salt,330.0569999999999,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6125.0,lit_tr7087,,1.0,25.0,0.0125,C_SO2CF3__CN_2,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([C-](C#N)C#N)(C(F)(F)F)=O,Li Salt,204.058,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6126.0,lit_tr7088,,1.0,25.0,0.0083,C_SO2C4F9__CN_2,PC,DME,,,,1/0.590165540209619/0.727154330366833,,,,,,,,10.1007/978-1-4939-0302-3,O=S([C-](C#N)C#N)(C(F)(F)C(F)(C(F)(C(F)(F)F)F)F)=O,Li Salt,354.0789999999999,CC1COC(=O)O1,Solvent,102.08899999999998,COC,Solvent,46.069,,,,,,,,,
6127.0,lit_tr7089,,1.0,29.62963,0.00756,LiPF6,EC,,,,,1/1.4989779695662,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,,,,,,,,,,,,
6128.0,lit_tr7090,,1.0,39.3266,0.00957,LiPF6,EC,,,,,1/1.4989779695662,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,,,,,,,,,,,,
6129.0,lit_tr7091,,1.0,49.56229,0.01151,LiPF6,EC,,,,,1/1.4989779695662,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,,,,,,,,,,,,
6130.0,lit_tr7092,,1.0,59.52862,0.01351,LiPF6,EC,,,,,1/1.4989779695662,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,,,,,,,,,,,,
6131.0,lit_tr7093,,1.0,70.03367,0.01565,LiPF6,EC,,,,,1/1.4989779695662,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,,,,,,,,,,,,
6132.0,lit_tr7094,,1.0,9.96633,0.00361,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6133.0,lit_tr7095,,1.0,14.81481,0.00441,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6134.0,lit_tr7096,,1.0,19.93266,0.00535,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6135.0,lit_tr7097,,1.0,24.24242,0.00602,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6136.0,lit_tr7098,,1.0,29.89899,0.00682,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6137.0,lit_tr7099,,1.0,39.86532,0.00883,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6138.0,lit_tr7100,,1.0,50.10101,0.0107,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6139.0,lit_tr7101,,1.0,59.79798,0.01311,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6140.0,lit_tr7102,,1.0,70.30303,0.01492,LiPF6,FEC,,,,,1/1.17868929750118,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCC(F)O1,Solvent,106.052,,,,,,,,,,,,
6141.0,lit_tr7103,,1.0,70.30303,0.01391,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6142.0,lit_tr7104,,1.0,59.79798,0.01237,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6143.0,lit_tr7105,,1.0,50.10101,0.01064,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6144.0,lit_tr7106,,1.0,39.3266,0.0087,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6145.0,lit_tr7107,,1.0,30.70707,0.00682,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6146.0,lit_tr7108,,1.0,25.31987,0.00609,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6147.0,lit_tr7109,,1.0,20.20202,0.00535,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6148.0,lit_tr7110,,1.0,14.27609,0.00441,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6149.0,lit_tr7111,,1.0,9.42761,0.00401,LiPF6,PC,,,,,1/1.18033108041924,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,,,,,,,
6150.0,lit_tr7112,,1.0,70.57239,0.0105,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6151.0,lit_tr7113,,1.0,60.06734,0.00903,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6152.0,lit_tr7114,,1.0,49.56229,0.00756,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6153.0,lit_tr7115,,1.0,40.40404,0.00615,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6154.0,lit_tr7116,,1.0,29.89899,0.00488,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6155.0,lit_tr7117,,1.0,25.05051,0.00421,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6156.0,lit_tr7118,,1.0,19.93266,0.00361,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
6157.0,lit_tr7119,,1.0,14.81481,0.00308,LiPF6,t_BC,,,,,1/1.07647261453669,,,,,,,,10.1007/978-1-4939-0302-3,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OC(C)C(C)O1,Solvent,116.116,,,,,,,,,,,,
